label,message,processed_message,token_count
0,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,"['make', 'girl', 'happy', 'difficult', 'make', 'girl', 'happy', 'u', 'need', 'friend', 'companion', 'lover', 'chef', 'lt', 'gt', 'good', 'listener', 'lt', 'gt', 'organizer', 'lt', 'gt', 'good', 'boyfriend', 'lt', 'gt', 'clean', 'lt', 'gt', 'sympathetic', 'lt', 'gt', 'athletic', 'lt', 'gt', 'warm', 'lt', 'gt', 'courageous', 'lt', 'gt', 'determined', 'lt', 'gt', 'true', 'lt', 'gt', 'dependable', 'lt', 'gt', 'intelligent', 'lt', 'gt', 'psychologist', 'lt', 'gt', 'pest', 'exterminator', 'lt', 'gt', 'psychiatrist', 'lt', 'gt', 'healer', 'lt', 'gt', 'stylist', 'lt', 'gt', 'driver', 'aaniye', 'pudunga', 'venaam']",73
0,make that 3! 4 fucks sake?! x,"['make', 'fuck', 'sake', 'x']",4
0,I think its far more than that but find out. Check google maps for a place from your dorm.,"['think', 'far', 'find', 'check', 'google', 'map', 'place', 'dorm']",8
0,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...","['lt', 'gt', 'pple', 'marry', 'lover', 'becz', 'hav', 'gud', 'undrstndng', 'dat', 'avoids', 'problem', 'sent', 'dis', 'u', 'u', 'wil', 'get', 'gud', 'news', 'friday', 'person', 'like', 'tomorrow', 'best', 'day', 'life', 'dont', 'break', 'chain', 'break', 'suffer', 'send', 'lt', 'gt', 'frnds', 'lt', 'gt', 'min', 'whn', 'u', 'read']",42
0,I just really need shit before tomorrow and I know you won't be awake before like 6,"['really', 'need', 'shit', 'tomorrow', 'know', 'wo', 'awake', 'like']",8
0,I am in your office na.,"['office', 'na']",2
0,Kallis is ready for bat in 2nd innings,"['kallis', 'ready', 'bat', 'inning']",4
0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon ,"['thanks', 'tescos', 'quite', 'nice', 'gone', 'speak', 'soon']",7
0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!","['hey', 'glad', 'u', 'r', 'better', 'hear', 'u', 'treated', 'urself', 'digi', 'cam', 'good', 'r', 'fab', 'new', 'year', 'c', 'u', 'coupla', 'wks']",20
0,Just got outta class gonna go gym.,"['got', 'outta', 'class', 'gon', 'na', 'go', 'gym']",7
0,Infact happy new year. How are you where are you when are we seeing,"['infact', 'happy', 'new', 'year', 'seeing']",5
0,Dont worry. I guess he's busy.,"['dont', 'worry', 'guess', 'busy']",4
0,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.","['see', 'knew', 'giving', 'break', 'time', 'woul', 'lead', 'always', 'wanting', 'miss', 'curfew', 'gon', 'na', 'gibe', 'one', 'midnight', 'movie', 'gon', 'na', 'get', 'til', 'need', 'come', 'home', 'need', 'getsleep', 'anything', 'need', 'b', 'studdying', 'ear', 'training']",32
0,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try","['latest', 'g', 'still', 'scrounge', 'ammo', 'want', 'give', 'new', 'ak', 'try']",10
0,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like","['got', 'like', 'lt', 'gt', 'get', 'later', 'though', 'get', 'whatever', 'feel', 'like']",11
0,"Sorry, I'll call later","['sorry', 'call', 'later']",3
0,Carlos says he'll be at mu in  &lt;#&gt;  minutes,"['carlos', 'say', 'mu', 'lt', 'gt', 'minute']",6
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,"['hi', 'spoke', 'maneesha', 'like', 'know', 'satisfied', 'experience', 'reply', 'toll', 'free', 'yes']",11
0,How come i din c ü... Yup i cut my hair...,"['come', 'din', 'c', 'ü', 'yup', 'cut', 'hair']",7
1,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.","['free', 'top', 'polyphonic', 'tone', 'call', 'national', 'rate', 'get', 'toppoly', 'tune', 'sent', 'every', 'week', 'text', 'subpoly', 'per', 'pole', 'unsub']",18
0,I'm home. Doc gave me pain meds says everything is fine.,"['home', 'doc', 'gave', 'pain', 'med', 'say', 'everything', 'fine']",8
0,Thanx...,['thanx'],1
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,"['okay', 'lor', 'wah', 'like', 'def', 'wont', 'let', 'u', 'go', 'haha', 'say', 'term', 'condition']",13
0,Just sleeping..and surfing,"['sleeping', 'surfing']",2
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ","['said', 'right', 'giggle', 'saw', 'u', 'would', 'possibly', 'first', 'nvq', 'think', 'much', 'could']",12
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,"['yes', 'really', 'great', 'bhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'world', 'tough', 'get']",12
0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted","['hello', 'got', 'st', 'long', 'way', 'cold', 'keep', 'posted']",8
0,You can jot down things you want to remember later.,"['jot', 'thing', 'want', 'remember', 'later']",5
0,The evo. I just had to download flash. Jealous?,"['evo', 'download', 'flash', 'jealous']",4
0,"Awesome, I remember the last time we got somebody high for the first time with diesel :V","['awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'v']",11
0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,"['lol', 'nah', 'bad', 'thanks', 'good', 'b', 'home', 'quite', 'reality', 'check', 'hows', 'ur', 'day', 'u', 'anything', 'website']",16
0,Asking do u knw them or nt? May be ur frnds or classmates?,"['asking', 'u', 'knw', 'nt', 'may', 'ur', 'frnds', 'classmate']",8
0,Oh great. I.ll disturb him more so that we can talk.,"['oh', 'great', 'disturb', 'talk']",4
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,"['free', 'week', 'nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', 'get', 'txting', 'tell', 'ur', 'mate', 'zed', 'pobox']",17
0,Not able to do anything.,"['able', 'anything']",2
0,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,"['talk', 'atleast', 'day', 'otherwise', 'miss', 'best', 'friend', 'world', 'shesil', 'lt', 'gt']",11
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*","['geeee', 'miss', 'already', 'know', 'think', 'fuck', 'ca', 'wait', 'till', 'next', 'year', 'together', 'loving', 'kiss']",14
0,I dont know oh. Hopefully this month.,"['dont', 'know', 'oh', 'hopefully', 'month']",5
0,I havent lei.. Next mon can?,"['havent', 'lei', 'next', 'mon']",4
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,"['yeah', 'think', 'use', 'gt', 'atm', 'register', 'sure', 'anyway', 'help', 'let', 'know', 'sure', 'ready']",13
0,God bless.get good sleep my dear...i will pray!,"['god', 'good', 'sleep', 'dear', 'pray']",5
0,Hello- thanx for taking that call. I got a job! Starts on monday!,"['thanx', 'taking', 'call', 'got', 'job', 'start', 'monday']",7
0,He's in lag. That's just the sad part but we keep in touch thanks to skype,"['lag', 'sad', 'part', 'keep', 'touch', 'thanks', 'skype']",7
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy","['wonder', 'got', 'online', 'love', 'gone', 'net', 'cafe', 'get', 'phone', 'recharged', 'friend', 'net', 'think', 'boytoy']",14
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","['new', 'mobile', 'must', 'go', 'txt', 'nokia', 'collect', 'today', 'txtauction']",9
0,Lol u still feeling sick?,"['lol', 'u', 'still', 'feeling', 'sick']",5
0,Then why no one talking to me,"['one', 'talking']",2
0,Ok... But bag again..,"['ok', 'bag']",2
1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,"['urgent', 'please', 'call', 'landline', 'cash', 'luxury', 'canary', 'island', 'holiday', 'await', 'collection', 'c', 'sae', 'po', 'box']",15
0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),"['sell', 'ton', 'coin', 'sell', 'coin', 'someone', 'thru', 'paypal', 'voila', 'money', 'back', 'life', 'pocket']",13
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me","['shit', 'surprised', 'went', 'spent', 'evening', 'french', 'guy', 'met', 'town', 'fooled', 'around', 'bit', 'let', 'fuck']",14
0,Okie...,['okie'],1
0,Mmm so yummy babe ... Nice jolt to the suzy,"['mmm', 'yummy', 'babe', 'nice', 'jolt', 'suzy']",6
0,Its sunny in california. The weather's just cool,"['sunny', 'california', 'weather', 'cool']",4
1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX","['hey', 'boy', 'want', 'hot', 'xxx', 'pic', 'sent', 'direct', 'ur', 'phone', 'txt', 'porn', 'free', 'per', 'day', 'stop', 'text', 'stopbcm', 'sf']",19
0,How much is torch in 9ja.,"['much', 'torch']",2
0,I'm on the bus. Love you,"['bus', 'love']",2
1,You have an important customer service announcement from PREMIER.,"['important', 'customer', 'service', 'announcement', 'premier']",5
0,I will treasure every moment we spend together...,"['treasure', 'every', 'moment', 'spend', 'together']",5
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+","['urgent', 'call', 'landline', 'complimentary', 'ibiza', 'holiday', 'cash', 'await', 'collection', 'sae', 'c', 'po', 'box', 'ppm']",14
0,I dont want to hear philosophy. Just say what happen,"['dont', 'want', 'hear', 'philosophy', 'say', 'happen']",6
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING","['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'goodmorning']",14
0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.","['world', 'running', 'feeling', 'admit', 'correction', 'let', 'call', 'keep', 'running', 'world', 'may', 'u', 'r', 'also', 'run']",15
0,And do you have any one that can teach me how to ship cars.,"['one', 'teach', 'ship', 'car']",4
0,Umma my life and vava umma love you lot dear,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']",7
0,No..but heard abt tat..,"['heard', 'abt', 'tat']",3
0,(You didn't hear it from me),['hear'],1
0,Xy trying smth now. U eat already? We havent...,"['xy', 'trying', 'smth', 'u', 'eat', 'already', 'havent']",7
0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!","['thing', 'ape', 'u', 'fight', 'death', 'keep', 'something', 'minute', 'u', 'let', 'go', 'thats']",12
1,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx","['hack', 'chat', 'get', 'backdoor', 'entry', 'chat', 'room', 'fraction', 'cost', 'reply', 'call', 'subscribe', 'pm', 'dp', 'bcm', 'box', 'ldn']",17
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","['ur', 'chance', 'win', 'wkly', 'shopping', 'spree', 'txt', 'shop', 'c', 'custcare']",10
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,"['pls', 'give', 'prometazine', 'syrup', 'lt', 'gt', 'min', 'later', 'feed']",9
0,Fuck babe ... What happened to you ? How come you never came back?,"['fuck', 'babe', 'happened', 'come', 'never', 'came', 'back']",7
0,I'm home. Ard wat time will u reach?,"['home', 'ard', 'wat', 'time', 'u', 'reach']",6
0,I'm in office now da:)where are you?,"['office', 'da']",2
0,"Why is that, princess? I bet the brothas are all chasing you!","['princess', 'bet', 'brothas', 'chasing']",4
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,"['pls', 'full', 'name', 'joke', 'school', 'co', 'fee', 'university', 'florida', 'seem', 'actually', 'lt', 'gt', 'pls', 'holla', 'back']",16
0,"Gosh that , what a pain. Spose I better come then.","['gosh', 'pain', 'spose', 'better', 'come']",5
0,Have a good evening! Ttyl,"['good', 'evening', 'ttyl']",3
0,No need lar i go engin? Cos my sis at arts today...,"['need', 'lar', 'go', 'engin', 'co', 'si', 'art', 'today']",8
0,Thanks for this hope you had a good day today,"['thanks', 'hope', 'good', 'day', 'today']",5
0,But if she.s drinkin i'm ok.,"['drinkin', 'ok']",2
0,No need to say anything to me. I know i am an outsider,"['need', 'say', 'anything', 'know', 'outsider']",5
1,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP","['cmon', 'babe', 'make', 'horny', 'turn', 'txt', 'fantasy', 'babe', 'im', 'hot', 'sticky', 'need', 'reply', 'cost', 'cancel', 'send', 'stop']",17
0,He didn't see his shadow. We get an early spring yay,"['see', 'shadow', 'get', 'early', 'spring', 'yay']",6
0,"Come to mu, we're sorting out our narcotics situation","['come', 'mu', 'sorting', 'narcotic', 'situation']",5
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,"['co', 'lar', 'ba', 'dao', 'ok', 'pm', 'lor', 'u', 'never', 'ask', 'go', 'ah', 'said', 'u', 'would', 'ask', 'fri', 'said', 'u', 'ask', 'today']",21
0,Huh but i cant go 2 ur house empty handed right?,"['huh', 'cant', 'go', 'ur', 'house', 'empty', 'handed', 'right']",8
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,"['jus', 'telling', 'u', 'dat', 'b', 'leaving', 'shanghai', 'instead', 'haf', 'time', 'meet', 'cya']",12
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,"['heard', 'job', 'going', 'wildlife', 'talk', 'tonight', 'u', 'wizzle', 'whatever']",9
0,"Goodmorning, Today i am late for  &lt;#&gt; min.","['goodmorning', 'today', 'late', 'lt', 'gt', 'min']",6
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,"['chosen', 'receive', 'award', 'pls', 'call', 'claim', 'number', 'collect', 'award', 'selected', 'receive', 'valued', 'mobile', 'customer']",14
0,Sure! I am driving but will reach my destination soon.,"['sure', 'driving', 'reach', 'destination', 'soon']",5
0,"sorry brah, just finished the last of my exams, what up","['sorry', 'brah', 'finished', 'last', 'exam']",5
0,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,"['dont', 'know', 'come', 'ask', 'question', 'like', 'dont', 'mistake']",8
0,"Sir, I need AXIS BANK account no and bank address.","['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']",7
0,Oh my God. I'm almost home,"['oh', 'god', 'almost', 'home']",4
0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE ""","['finally', 'happened', 'aftr', 'decade', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'u', 'drink', 'drive']",12
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)","['cool', 'breeze', 'bright', 'sun', 'fresh', 'flower', 'twittering', 'bird', 'waiting', 'wish', 'u', 'goodmorning', 'amp', 'nice', 'day']",15
0,Have you started in skye,"['started', 'skye']",2
0,We're finally ready fyi,"['finally', 'ready', 'fyi']",3
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,"['boo', 'way', 'mom', 'making', 'tortilla', 'soup', 'yummmm']",7
